2.0	1.001141
2.0	1.001151
2.0	1.001161
2.0	1.001171
2.0	1.001181
2.0	1.001191
2.0	1.001201
2.0	1.001211
2.0	1.001221
2.0	1.001231
2.0	1.001241
2.0	1.001251
2.0	1.001261
2.0	1.001271
2.0	1.001281
2.0	1.001291
2.0	1.001301
2.0	1.001311
2.0	1.001321
2.0	1.001331
2.0	1.001341
2.0	1.001351
2.0	1.001361
2.0	1.001371
2.0	1.001381
2.0	1.001391
2.0	1.001401
2.0	1.001411
2.0	1.001421
2.0	1.001431
2.0	1.001441
2.0	1.001451
2.0	1.001461
2.0	1.001471
2.0	1.001481
2.0	1.001491
2.0	1.001501
2.0	1.001511
2.0	1.001521
2.0	1.001531
2.0	1.001541
2.0	1.001551
2.0	1.001561
2.0	1.001571
2.0	1.001581
2.0	1.001591
2.0	1.001601
2.0	1.001611
2.0	1.001621
2.0	1.001631
2.0	1.001641
2.0	1.001651
2.0	1.001661
2.0	1.001671
2.0	1.001681
2.0	1.001691
2.0	1.001701
2.0	1.001711
2.0	1.001721
2.0	1.001731
2.0	1.001742
2.0	1.001752
2.0	1.001762
2.0	1.001772
2.0	1.001782
2.0	1.001792
2.0	1.001802
2.0	1.001812
2.0	1.001822
2.0	1.001832
2.0	1.001842
2.0	1.001852
2.0	1.001862
2.0	1.001872
2.0	1.001882
2.0	1.001892
2.0	1.001902
2.0	1.001912
2.0	1.001922
2.0	1.001932
2.0	1.001942
2.0	1.001952
2.0	1.001962
2.0	1.001972
2.0	1.001982
2.0	1.001992
2.0	1.002002
2.0	1.002012
2.0	1.002022
2.0	1.002032
2.0	1.002042
2.0	1.002052
2.0	1.002062
2.0	1.002072
2.0	1.002082
2.0	1.002092
2.0	1.002102
2.0	1.002112
2.0	1.002122
2.0	1.002132
2.0	1.002142
2.0	1.002152
2.0	1.002162
2.0	1.002172
2.0	1.002182
2.0	1.002192
2.0	1.002202
2.0	1.002212
2.0	1.002222
2.0	1.002232
2.0	1.002243
2.0	1.002253
2.0	1.002263
2.0	1.002273
2.0	1.002283
2.0	1.002293
2.0	1.002303
2.0	1.002313
2.0	1.002323
2.0	1.002333
2.0	1.002343
2.0	1.002353
2.0	1.002363
2.0	1.002373
2.0	1.002383
2.0	1.002393
2.0	1.002403
2.0	1.002413
2.0	1.002423
2.0	1.002433
2.0	1.002443
2.0	1.002453
2.0	1.002463
2.0	1.002473
2.0	1.002483
2.0	1.002493
2.0	1.002503
2.0	1.002513
2.0	1.002523
2.0	1.002533
2.0	1.002543
2.0	1.002553
2.0	1.002563
2.0	1.002573
2.0	1.002583
2.0	1.002593
2.0	1.002603
2.0	1.002613
2.0	1.002623
2.0	1.002633
2.0	1.002643
2.0	1.002654
2.0	1.002664
2.0	1.002674
2.0	1.002684
2.0	1.002694
2.0	1.002704
2.0	1.002714
2.0	1.002724
2.0	1.002734
2.0	1.002744
2.0	1.002754
2.0	1.002764
2.0	1.002774
2.0	1.002784
2.0	1.002794
2.0	1.002804
2.0	1.002814
2.0	1.002824
2.0	1.002834
2.0	1.002844
2.0	1.002854
2.0	1.002864
2.0	1.002874
2.0	1.002884
2.0	1.002894
2.0	1.002904
2.0	1.002914
2.0	1.002924
2.0	1.002934
2.0	1.002944
2.0	1.002954
2.0	1.002964
2.0	1.002974
2.0	1.002984
2.0	1.002994
2.0	1.003005
2.0	1.003015
2.0	1.003025
2.0	1.003035
2.0	1.003045
2.0	1.003055
2.0	1.003065
2.0	1.003075
2.0	1.003085
2.0	1.003095
2.0	1.003105
2.0	1.003115
2.0	1.003125
2.0	1.003135
2.0	1.003145
2.0	1.003155
2.0	1.003165
2.0	1.003175
2.0	1.003185
2.0	1.003195
2.0	1.003205
2.0	1.003215
2.0	1.003225
2.0	1.003235
2.0	1.003245
2.0	1.003255
2.0	1.003265
2.0	1.003275
2.0	1.003285
2.0	1.003295
2.0	1.003305
2.0	1.003315
2.0	1.003326
2.0	1.003336
2.0	1.003346
2.0	1.003356
2.0	1.003366
2.0	1.003376
2.0	1.003386
2.0	1.003396
2.0	1.003406
2.0	1.003416
2.0	1.003426
2.0	1.003436
2.0	1.003446
2.0	1.003456
2.0	1.003466
2.0	1.003476
2.0	1.003486
2.0	1.003496
2.0	1.003506
2.0	1.003516
2.0	1.003526
2.0	1.003536
2.0	1.003546
2.0	1.003556
2.0	1.003566
2.0	1.003576
2.0	1.003586
2.0	1.003596
2.0	1.003606
2.0	1.003617
2.0	1.003627
2.0	1.003637
2.0	1.003647
2.0	1.003657
2.0	1.003667
2.0	1.003677
2.0	1.003687
2.0	1.003697
2.0	1.003707
2.0	1.003717
2.0	1.003727
2.0	1.003737
2.0	1.003747
2.0	1.003757
2.0	1.003767
2.0	1.003777
2.0	1.003787
2.0	1.003797
2.0	1.003807
2.0	1.003817
2.0	1.003827
2.0	1.003837
2.0	1.003847
2.0	1.003857
2.0	1.003867
2.0	1.003877
2.0	1.003888
2.0	1.003898
2.0	1.003908
2.0	1.003918
2.0	1.003928
2.0	1.003938
2.0	1.003948
2.0	1.003958
2.0	1.003968
2.0	1.003978
2.0	1.003988
2.0	1.003998
2.0	1.004008
2.0	1.004018
2.0	1.004028
2.0	1.004038
2.0	1.004048
2.0	1.004058
2.0	1.004068
2.0	1.004078
2.0	1.004088
2.0	1.004098
2.0	1.004108
2.0	1.004118
2.0	1.004128
2.0	1.004139
2.0	1.004149
2.0	1.004159
2.0	1.004169
2.0	1.004179
2.0	1.004189
2.0	1.004199
2.0	1.004209
2.0	1.004219
2.0	1.004229
2.0	1.004239
2.0	1.004249
2.0	1.004259
2.0	1.004269
2.0	1.004279
2.0	1.004289
2.0	1.004299
2.0	1.004309
2.0	1.004319
2.0	1.004329
2.0	1.004339
2.0	1.004349
2.0	1.004359
2.0	1.004370
2.0	1.004380
2.0	1.004390
2.0	1.004400
2.0	1.004410
2.0	1.004420
2.0	1.004430
2.0	1.004440
2.0	1.004450
2.0	1.004460
2.0	1.004470
2.0	1.004480
2.0	1.004490
2.0	1.004500
2.0	1.004510
2.0	1.004520
2.0	1.004530
2.0	1.004540
2.0	1.004550
2.0	1.004560
2.0	1.004570
2.0	1.004580
2.0	1.004591
2.0	1.004601
2.0	1.004611
2.0	1.004621
2.0	1.004631
2.0	1.004641
2.0	1.004651
2.0	1.004661
2.0	1.004671
2.0	1.004681
2.0	1.004691
2.0	1.004701
2.0	1.004711
2.0	1.004721
2.0	1.004731
2.0	1.004741
2.0	1.004751
2.0	1.004761
2.0	1.004771
2.0	1.004781
2.0	1.004791
2.0	1.004801
2.0	1.004812
2.0	1.004822
2.0	1.004832
2.0	1.004842
2.0	1.004852
2.0	1.004862
2.0	1.004872
2.0	1.004882
2.0	1.004892
2.0	1.004902
2.0	1.004912
2.0	1.004922
2.0	1.004932
2.0	1.004942
2.0	1.004952
2.0	1.004962
2.0	1.004972
2.0	1.004982
2.0	1.004992
2.0	1.005002
2.0	1.005013
2.0	1.005023
2.0	1.005033
2.0	1.005043
2.0	1.005053
2.0	1.005063
2.0	1.005073
2.0	1.005083
2.0	1.005093
2.0	1.005103
2.0	1.005113
2.0	1.005123
2.0	1.005133
2.0	1.005143
2.0	1.005153
2.0	1.005163
2.0	1.005173
2.0	1.005183
2.0	1.005193
2.0	1.005203
2.0	1.005214
2.0	1.005224
2.0	1.005234
2.0	1.005244
2.0	1.005254
2.0	1.005264
2.0	1.005274
2.0	1.005284
2.0	1.005294
2.0	1.005304
2.0	1.005314
2.0	1.005324
2.0	1.005334
2.0	1.005344
2.0	1.005354
2.0	1.005364
2.0	1.005374
2.0	1.005384
2.0	1.005394
2.0	1.005405
2.0	1.005415
2.0	1.005425
2.0	1.005435
2.0	1.005445
2.0	1.005455
2.0	1.005465
2.0	1.005475
2.0	1.005485
2.0	1.005495
2.0	1.005505
2.0	1.005515
2.0	1.005525
2.0	1.005535
2.0	1.005545
2.0	1.005555
2.0	1.005565
2.0	1.005575
2.0	1.005586
2.0	1.005596
2.0	1.005606
2.0	1.005616
2.0	1.005626
2.0	1.005636
2.0	1.005646
2.0	1.005656
2.0	1.005666
2.0	1.005676
2.0	1.005686
2.0	1.005696
2.0	1.005706
2.0	1.005716
2.0	1.005726
2.0	1.005736
2.0	1.005746
2.0	1.005757
2.0	1.005767
2.0	1.005777
2.0	1.005787
2.0	1.005797
2.0	1.005807
2.0	1.005817
2.0	1.005827
2.0	1.005837
2.0	1.005847
2.0	1.005857
2.0	1.005867
2.0	1.005877
2.0	1.005887
2.0	1.005897
2.0	1.005907
2.0	1.005917
2.0	1.005927
2.0	1.005938
2.0	1.005948
2.0	1.005958
2.0	1.005968
2.0	1.005978
2.0	1.005988
2.0	1.005998
2.0	1.006008
2.0	1.006018
2.0	1.006028
2.0	1.006038
2.0	1.006048
2.0	1.006058
2.0	1.006068
2.0	1.006078
2.0	1.006088
2.0	1.006099
2.0	1.006109
2.0	1.006119
2.0	1.006129
2.0	1.006139
2.0	1.006149
2.0	1.006159
2.0	1.006169
2.0	1.006179
2.0	1.006189
2.0	1.006199
2.0	1.006209
2.0	1.006219
2.0	1.006229
2.0	1.006239
2.0	1.006249
2.0	1.006260
2.0	1.006270
2.0	1.006280
2.0	1.006290
2.0	1.006300
2.0	1.006310
2.0	1.006320
2.0	1.006330
2.0	1.006340
2.0	1.006350
2.0	1.006360
2.0	1.006370
2.0	1.006380
2.0	1.006390
2.0	1.006400
2.0	1.006410
2.0	1.006421
2.0	1.006431
2.0	1.006441
2.0	1.006451
2.0	1.006461
2.0	1.006471
2.0	1.006481
2.0	1.006491
2.0	1.006501
2.0	1.006511
2.0	1.006521
2.0	1.006531
2.0	1.006541
2.0	1.006551
2.0	1.006561
2.0	1.006571
2.0	1.006582
2.0	1.006592
2.0	1.006602
2.0	1.006612
2.0	1.006622
2.0	1.006632
2.0	1.006642
2.0	1.006652
2.0	1.006662
2.0	1.006672
2.0	1.006682
2.0	1.006692
2.0	1.006702
2.0	1.006712
2.0	1.006722
2.0	1.006733
2.0	1.006743
2.0	1.006753
2.0	1.006763
2.0	1.006773
2.0	1.006783
2.0	1.006793
2.0	1.006803
2.0	1.006813
2.0	1.006823
2.0	1.006833
2.0	1.006843
2.0	1.006853
2.0	1.006863
2.0	1.006874
2.0	1.006884
2.0	1.006894
2.0	1.006904
2.0	1.006914
2.0	1.006924
2.0	1.006934
2.0	1.006944
2.0	1.006954
2.0	1.006964
2.0	1.006974
2.0	1.006984
2.0	1.006994
2.0	1.007004
2.0	1.007014
2.0	1.007025
2.0	1.007035
2.0	1.007045
2.0	1.007055
2.0	1.007065
2.0	1.007075
2.0	1.007085
2.0	1.007095
2.0	1.007105
2.0	1.007115
2.0	1.007125
2.0	1.007135
2.0	1.007145
2.0	1.007155
2.0	1.007166
2.0	1.007176
2.0	1.007186
2.0	1.007196
2.0	1.007206
2.0	1.007216
2.0	1.007226
2.0	1.007236
2.0	1.007246
2.0	1.007256
2.0	1.007266
2.0	1.007276
2.0	1.007286
2.0	1.007296
2.0	1.007307
2.0	1.007317
2.0	1.007327
2.0	1.007337
2.0	1.007347
2.0	1.007357
2.0	1.007367
2.0	1.007377
2.0	1.007387
2.0	1.007397
2.0	1.007407
2.0	1.007417
2.0	1.007427
2.0	1.007438
2.0	1.007448
2.0	1.007458
2.0	1.007468
2.0	1.007478
2.0	1.007488
2.0	1.007498
2.0	1.007508
2.0	1.007518
2.0	1.007528
2.0	1.007538
2.0	1.007548
2.0	1.007558
2.0	1.007568
2.0	1.007579
2.0	1.007589
2.0	1.007599
2.0	1.007609
2.0	1.007619
2.0	1.007629
2.0	1.007639
2.0	1.007649
2.0	1.007659
2.0	1.007669
2.0	1.007679
2.0	1.007689
2.0	1.007699
2.0	1.007710
2.0	1.007720
2.0	1.007730
2.0	1.007740
2.0	1.007750
2.0	1.007760
2.0	1.007770
2.0	1.007780
2.0	1.007790
2.0	1.007800
2.0	1.007810
2.0	1.007820
2.0	1.007830
2.0	1.007841
2.0	1.007851
2.0	1.007861
2.0	1.007871
2.0	1.007881
2.0	1.007891
2.0	1.007901
2.0	1.007911
2.0	1.007921
2.0	1.007931
2.0	1.007941
2.0	1.007951
2.0	1.007962
2.0	1.007972
2.0	1.007982
2.0	1.007992
2.0	1.008002
2.0	1.008012
2.0	1.008022
2.0	1.008032
2.0	1.008042
2.0	1.008052
2.0	1.008062
2.0	1.008072
2.0	1.008082
2.0	1.008093
2.0	1.008103
2.0	1.008113
2.0	1.008123
2.0	1.008133
2.0	1.008143
2.0	1.008153
2.0	1.008163
2.0	1.008173
2.0	1.008183
2.0	1.008193
2.0	1.008203
2.0	1.008214
2.0	1.008224
2.0	1.008234
2.0	1.008244
2.0	1.008254
2.0	1.008264
2.0	1.008274
2.0	1.008284
2.0	1.008294
2.0	1.008304
2.0	1.008314
2.0	1.008324
2.0	1.008335
2.0	1.008345
2.0	1.008355
2.0	1.008365
2.0	1.008375
2.0	1.008385
2.0	1.008395
2.0	1.008405
2.0	1.008415
2.0	1.008425
2.0	1.008435
2.0	1.008445
2.0	1.008456
2.0	1.008466
2.0	1.008476
2.0	1.008486
2.0	1.008496
2.0	1.008506
2.0	1.008516
2.0	1.008526
2.0	1.008536
2.0	1.008546
2.0	1.008556
2.0	1.008566
2.0	1.008577
2.0	1.008587
2.0	1.008597
2.0	1.008607
2.0	1.008617
2.0	1.008627
2.0	1.008637
2.0	1.008647
2.0	1.008657
2.0	1.008667
2.0	1.008677
2.0	1.008688
2.0	1.008698
2.0	1.008708
2.0	1.008718
2.0	1.008728
2.0	1.008738
2.0	1.008748
2.0	1.008758
2.0	1.008768
2.0	1.008778
2.0	1.008788
2.0	1.008798
2.0	1.008809
2.0	1.008819
2.0	1.008829
2.0	1.008839
2.0	1.008849
2.0	1.008859
2.0	1.008869
2.0	1.008879
2.0	1.008889
2.0	1.008899
2.0	1.008909
2.0	1.008920
2.0	1.008930
2.0	1.008940
2.0	1.008950
2.0	1.008960
2.0	1.008970
2.0	1.008980
2.0	1.008990
2.0	1.009000
2.0	1.009010
2.0	1.009020
2.0	1.009031
2.0	1.009041
2.0	1.009051
2.0	1.009061
2.0	1.009071
2.0	1.009081
2.0	1.009091
2.0	1.009101
2.0	1.009111
2.0	1.009121
2.0	1.009131
2.0	1.009142
2.0	1.009152
2.0	1.009162
2.0	1.009172
2.0	1.009182
2.0	1.009192
2.0	1.009202
2.0	1.009212
2.0	1.009222
2.0	1.009232
2.0	1.009242
2.0	1.009253
2.0	1.009263
2.0	1.009273
2.0	1.009283
2.0	1.009293
2.0	1.009303
2.0	1.009313
2.0	1.009323
2.0	1.009333
2.0	1.009343
2.0	1.009353
2.0	1.009364
2.0	1.009374
2.0	1.009384
2.0	1.009394
2.0	1.009404
2.0	1.009414
2.0	1.009424
2.0	1.009434
2.0	1.009444
2.0	1.009454
2.0	1.009465
2.0	1.009475
2.0	1.009485
2.0	1.009495
2.0	1.009505
2.0	1.009515
2.0	1.009525
2.0	1.009535
2.0	1.009545
2.0	1.009555
2.0	1.009565
2.0	1.009576
2.0	1.009586
2.0	1.009596
2.0	1.009606
2.0	1.009616
2.0	1.009626
2.0	1.009636
2.0	1.009646
2.0	1.009656
2.0	1.009666
2.0	1.009677
2.0	1.009687
2.0	1.009697
2.0	1.009707
2.0	1.009717
2.0	1.009727
2.0	1.009737
2.0	1.009747
2.0	1.009757
2.0	1.009767
2.0	1.009777
2.0	1.009788
2.0	1.009798
2.0	1.009808
2.0	1.009818
2.0	1.009828
2.0	1.009838
2.0	1.009848
2.0	1.009858
2.0	1.009868
2.0	1.009878
2.0	1.009889
2.0	1.009899
2.0	1.009909
2.0	1.009919
2.0	1.009929
2.0	1.009939
2.0	1.009949
2.0	1.009959
2.0	1.009969
2.0	1.009979
2.0	1.009990
2.0	1.010000
2.0	1.010010
2.0	1.010020
2.0	1.010030
2.0	1.010040
2.0	1.010050
2.0	1.010060
2.0	1.010070
2.0	1.010080
2.0	1.010091
2.0	1.010101
2.0	1.010111
2.0	1.010121
2.0	1.010131
2.0	1.010141
2.0	1.010151
2.0	1.010161
2.0	1.010171
2.0	1.010181
2.0	1.010192
2.0	1.010202
2.0	1.010212
2.0	1.010222
2.0	1.010232
2.0	1.010242
2.0	1.010252
2.0	1.010262
2.0	1.010272
2.0	1.010283
2.0	1.010293
2.0	1.010303
2.0	1.010313
2.0	1.010323
2.0	1.010333
2.0	1.010343
2.0	1.010353
2.0	1.010363
2.0	1.010373
2.0	1.010384
2.0	1.010394
2.0	1.010404
2.0	1.010414
2.0	1.010424
2.0	1.010434
2.0	1.010444
2.0	1.010454
2.0	1.010464
2.0	1.010474
2.0	1.010485
2.0	1.010495
2.0	1.010505
2.0	1.010515
2.0	1.010525
2.0	1.010535
2.0	1.010545
2.0	1.010555
2.0	1.010565
2.0	1.010576
2.0	1.010586
2.0	1.010596
2.0	1.010606
2.0	1.010616
2.0	1.010626
2.0	1.010636
2.0	1.010646
2.0	1.010656
2.0	1.010666
2.0	1.010677
2.0	1.010687
2.0	1.010697
2.0	1.010707
2.0	1.010717
2.0	1.010727
2.0	1.010737
2.0	1.010747
2.0	1.010757
2.0	1.010768
2.0	1.010778
2.0	1.010788
2.0	1.010798
2.0	1.010808
2.0	1.010818
2.0	1.010828
2.0	1.010838
2.0	1.010848
2.0	1.010859
2.0	1.010869
2.0	1.010879
2.0	1.010889
2.0	1.010899
2.0	1.010909
2.0	1.010919
2.0	1.010929
2.0	1.010939
2.0	1.010950
2.0	1.010960
2.0	1.010970
2.0	1.010980
2.0	1.010990
2.0	1.011000
2.0	1.011010
2.0	1.011020
2.0	1.011030
2.0	1.011041
2.0	1.011051
2.0	1.011061
2.0	1.011071
2.0	1.011081
2.0	1.011091
2.0	1.011101
2.0	1.011111
2.0	1.011121
2.0	1.011131
2.0	1.011142
2.0	1.011152
2.0	1.011162
2.0	1.011172
2.0	1.011182
2.0	1.011192
2.0	1.011202
2.0	1.011212
2.0	1.011223
2.0	1.011233
2.0	1.011243
2.0	1.011253
2.0	1.011263
2.0	1.011273
2.0	1.011283
2.0	1.011293
2.0	1.011303
2.0	1.011314
2.0	1.011324
2.0	1.011334
2.0	1.011344
2.0	1.011354
2.0	1.011364
2.0	1.011374
2.0	1.011384
2.0	1.011394
2.0	1.011405
2.0	1.011415
2.0	1.011425
2.0	1.011435
2.0	1.011445
2.0	1.011455
2.0	1.011465
2.0	1.011475
2.0	1.011485
2.0	1.011496
2.0	1.011506
2.0	1.011516
2.0	1.011526
2.0	1.011536
2.0	1.011546
2.0	1.011556
2.0	1.011566
2.0	1.011576
2.0	1.011587
2.0	1.011597
2.0	1.011607
2.0	1.011617
2.0	1.011627
2.0	1.011637
2.0	1.011647
2.0	1.011657
2.0	1.011668
2.0	1.011678
2.0	1.011688
2.0	1.011698
2.0	1.011708
2.0	1.011718
2.0	1.011728
2.0	1.011738
2.0	1.011748
2.0	1.011759
2.0	1.011769
2.0	1.011779
2.0	1.011789
2.0	1.011799
2.0	1.011809
2.0	1.011819
2.0	1.011829
2.0	1.011840
2.0	1.011850
2.0	1.011860
2.0	1.011870
2.0	1.011880
2.0	1.011890
2.0	1.011900
2.0	1.011910
2.0	1.011920
2.0	1.011931
2.0	1.011941
2.0	1.011951
2.0	1.011961
2.0	1.011971
2.0	1.011981
2.0	1.011991
2.0	1.012001
2.0	1.012012
2.0	1.012022
2.0	1.012032
2.0	1.012042
2.0	1.012052
2.0	1.012062
2.0	1.012072
2.0	1.012082
2.0	1.012093
2.0	1.012103
2.0	1.012113
2.0	1.012123
2.0	1.012133
2.0	1.012143
2.0	1.012153
2.0	1.012163
2.0	1.012174
2.0	1.012184
2.0	1.012194
2.0	1.012204
2.0	1.012214
2.0	1.012224
2.0	1.012234
2.0	1.012244
2.0	1.012254
2.0	1.012265
2.0	1.012275
2.0	1.012285
2.0	1.012295
2.0	1.012305
2.0	1.012315
2.0	1.012325
2.0	1.012335
2.0	1.012346
2.0	1.012356
2.0	1.012366
2.0	1.012376
2.0	1.012386
2.0	1.012396
2.0	1.012406
2.0	1.012416
2.0	1.012427
2.0	1.012437
2.0	1.012447
2.0	1.012457
2.0	1.012467
2.0	1.012477
2.0	1.012487
2.0	1.012497
2.0	1.012508
2.0	1.012518
2.0	1.012528
2.0	1.012538
2.0	1.012548
2.0	1.012558
2.0	1.012568
2.0	1.012578
2.0	1.012589
2.0	1.012599
2.0	1.012609
2.0	1.012619
2.0	1.012629
2.0	1.012639
2.0	1.012649
2.0	1.012659
2.0	1.012670
2.0	1.012680
2.0	1.012690
2.0	1.012700
2.0	1.012710
2.0	1.012720
2.0	1.012730
2.0	1.012740
2.0	1.012751
2.0	1.012761
2.0	1.012771
2.0	1.012781
2.0	1.012791
2.0	1.012801
2.0	1.012811
2.0	1.012821
2.0	1.012832
2.0	1.012842
2.0	1.012852
2.0	1.012862
2.0	1.012872
2.0	1.012882
2.0	1.012892
2.0	1.012903
2.0	1.012913
2.0	1.012923
2.0	1.012933
2.0	1.012943
2.0	1.012953
2.0	1.012963
2.0	1.012973
2.0	1.012984
2.0	1.012994
2.0	1.013004
2.0	1.013014
2.0	1.013024
2.0	1.013034
2.0	1.013044
2.0	1.013054
2.0	1.013065
2.0	1.013075
2.0	1.013085
2.0	1.013095
2.0	1.013105
2.0	1.013115
2.0	1.013125
2.0	1.013136
2.0	1.013146
2.0	1.013156
2.0	1.013166
2.0	1.013176
2.0	1.013186
2.0	1.013196
2.0	1.013206
2.0	1.013217
2.0	1.013227
2.0	1.013237
2.0	1.013247
2.0	1.013257
2.0	1.013267
2.0	1.013277
2.0	1.013288
2.0	1.013298
2.0	1.013308
2.0	1.013318
2.0	1.013328
2.0	1.013338
2.0	1.013348
2.0	1.013358
2.0	1.013369
2.0	1.013379
2.0	1.013389
2.0	1.013399
2.0	1.013409
2.0	1.013419
2.0	1.013429
2.0	1.013440
2.0	1.013450
2.0	1.013460
2.0	1.013470
2.0	1.013480
2.0	1.013490
2.0	1.013500
2.0	1.013510
2.0	1.013521
2.0	1.013531
2.0	1.013541
2.0	1.013551
2.0	1.013561
2.0	1.013571
2.0	1.013581
2.0	1.013592
2.0	1.013602
2.0	1.013612
2.0	1.013622
2.0	1.013632
2.0	1.013642
2.0	1.013652
2.0	1.013662
2.0	1.013673
2.0	1.013683
2.0	1.013693
2.0	1.013703
2.0	1.013713
2.0	1.013723
2.0	1.013733
2.0	1.013744
2.0	1.013754
2.0	1.013764
2.0	1.013774
2.0	1.013784
2.0	1.013794
2.0	1.013804
2.0	1.013815
2.0	1.013825
2.0	1.013835
2.0	1.013845
2.0	1.013855
2.0	1.013865
2.0	1.013875
2.0	1.013886
2.0	1.013896
2.0	1.013906
2.0	1.013916
2.0	1.013926
2.0	1.013936
2.0	1.013946
2.0	1.013956
2.0	1.013967
2.0	1.013977
2.0	1.013987
2.0	1.013997
2.0	1.014007
2.0	1.014017
2.0	1.014027
2.0	1.014038
2.0	1.014048
2.0	1.014058
2.0	1.014068
2.0	1.014078
2.0	1.014088
2.0	1.014098
2.0	1.014109
2.0	1.014119
2.0	1.014129
2.0	1.014139
2.0	1.014149
2.0	1.014159
2.0	1.014169
2.0	1.014180
2.0	1.014190
2.0	1.014200
2.0	1.014210
2.0	1.014220
2.0	1.014230
2.0	1.014240
2.0	1.014251
2.0	1.014261
2.0	1.014271
2.0	1.014281
2.0	1.014291
2.0	1.014301
2.0	1.014311
2.0	1.014322
2.0	1.014332
2.0	1.014342
2.0	1.014352
2.0	1.014362
2.0	1.014372
2.0	1.014382
2.0	1.014393
2.0	1.014403
2.0	1.014413
2.0	1.014423
2.0	1.014433
2.0	1.014443
2.0	1.014453
2.0	1.014464
2.0	1.014474
2.0	1.014484
2.0	1.014494
2.0	1.014504
2.0	1.014514
2.0	1.014524
2.0	1.014535
2.0	1.014545
2.0	1.014555
2.0	1.014565
2.0	1.014575
2.0	1.014585
2.0	1.014595
2.0	1.014606
2.0	1.014616
2.0	1.014626
2.0	1.014636
2.0	1.014646
2.0	1.014656
2.0	1.014667
2.0	1.014677
2.0	1.014687
2.0	1.014697
2.0	1.014707
2.0	1.014717
2.0	1.014727
2.0	1.014738
2.0	1.014748
2.0	1.014758
2.0	1.014768
2.0	1.014778
2.0	1.014788
2.0	1.014798
2.0	1.014809
2.0	1.014819
2.0	1.014829
2.0	1.014839
2.0	1.014849
2.0	1.014859
2.0	1.014869
2.0	1.014880
2.0	1.014890
2.0	1.014900
2.0	1.014910
2.0	1.014920
2.0	1.014930
2.0	1.014941
2.0	1.014951
2.0	1.014961
2.0	1.014971
2.0	1.014981
2.0	1.014991
2.0	1.015001
2.0	1.015012
2.0	1.015022
2.0	1.015032
2.0	1.015042
2.0	1.015052
2.0	1.015062
2.0	1.015072
2.0	1.015083
2.0	1.015093
2.0	1.015103
2.0	1.015113
2.0	1.015123
2.0	1.015133
2.0	1.015144
2.0	1.015154
2.0	1.015164
2.0	1.015174
2.0	1.015184
2.0	1.015194
2.0	1.015204
2.0	1.015215
2.0	1.015225
2.0	1.015235
2.0	1.015245
2.0	1.015255
2.0	1.015265
2.0	1.015275
2.0	1.015286
2.0	1.015296
2.0	1.015306
2.0	1.015316
2.0	1.015326
2.0	1.015336
2.0	1.015347
2.0	1.015357
2.0	1.015367
2.0	1.015377
2.0	1.015387
2.0	1.015397
2.0	1.015407
2.0	1.015418
2.0	1.015428
2.0	1.015438
2.0	1.015448
2.0	1.015458
2.0	1.015468
2.0	1.015479
2.0	1.015489
2.0	1.015499
2.0	1.015509
2.0	1.015519
2.0	1.015529
2.0	1.015540
2.0	1.015550
2.0	1.015560
2.0	1.015570
2.0	1.015580
2.0	1.015590
2.0	1.015600
2.0	1.015611
2.0	1.015621
2.0	1.015631
2.0	1.015641
2.0	1.015651
2.0	1.015661
